code	legality	section	field	text
X-P5.08	POST-HOC	P5 -- Phase panel: BEFORE	P5 -- Phase panel: BEFORE	Phase net delta
B-P5.09	ENTRY-LEGAL	P5 -- Phase panel: BEFORE	P5 -- Phase panel: BEFORE	Phase intensity vs selection average
J-P5.09	POST-HOC	P5 -- Phase panel: BEFORE	P5 -- Phase panel: BEFORE	Phase intensity vs selection average
X-P5.09	POST-HOC	P5 -- Phase panel: BEFORE	P5 -- Phase panel: BEFORE	Phase intensity vs selection average
B-P5.10	ENTRY-LEGAL	P5 -- Phase panel: BEFORE	P5 -- Phase panel: BEFORE	Entry-membership flag (entry inside this phase)
J-P5.10	POST-HOC	P5 -- Phase panel: BEFORE	P5 -- Phase panel: BEFORE	Entry-membership flag (entry inside this phase)
X-P5.10	POST-HOC	P5 -- Phase panel: BEFORE	P5 -- Phase panel: BEFORE	Entry-membership flag (entry inside this phase)
B-P6.01	ENTRY-LEGAL	P6 -- Phase panel: DURING	P6 -- Phase panel: DURING	Phase bull percentage
J-P6.01	POST-HOC	P6 -- Phase panel: DURING	P6 -- Phase panel: DURING	Phase bull percentage
X-P6.01	POST-HOC	P6 -- Phase panel: DURING	P6 -- Phase panel: DURING	Phase bull percentage
B-P6.02	ENTRY-LEGAL	P6 -- Phase panel: DURING	P6 -- Phase panel: DURING	Phase bear percentage
J-P6.02	POST-HOC	P6 -- Phase panel: DURING	P6 -- Phase panel: DURING	Phase bear percentage
X-P6.02	POST-HOC	P6 -- Phase panel: DURING	P6 -- Phase panel: DURING	Phase bear percentage
B-P6.03	ENTRY-LEGAL	P6 -- Phase panel: DURING	P6 -- Phase panel: DURING	Spread
J-P6.03	POST-HOC	P6 -- Phase panel: DURING	P6 -- Phase panel: DURING	Spread
X-P6.03	POST-HOC	P6 -- Phase panel: DURING	P6 -- Phase panel: DURING	Spread
B-P6.04	ENTRY-LEGAL	P6 -- Phase panel: DURING	P6 -- Phase panel: DURING	Phase winner
J-P6.04	POST-HOC	P6 -- Phase panel: DURING	P6 -- Phase panel: DURING	Phase winner
X-P6.04	POST-HOC	P6 -- Phase panel: DURING	P6 -- Phase panel: DURING	Phase winner
B-P6.05	ENTRY-LEGAL	P6 -- Phase panel: DURING	P6 -- Phase panel: DURING	Phase share of selection volume
J-P6.05	POST-HOC	P6 -- Phase panel: DURING	P6 -- Phase panel: DURING	Phase share of selection volume
X-P6.05	POST-HOC	P6 -- Phase panel: DURING	P6 -- Phase panel: DURING	Phase share of selection volume
B-P6.06	ENTRY-LEGAL	P6 -- Phase panel: DURING	P6 -- Phase panel: DURING	Phase length in buckets
J-P6.06	POST-HOC	P6 -- Phase panel: DURING	P6 -- Phase panel: DURING	Phase length in buckets
X-P6.06	POST-HOC	P6 -- Phase panel: DURING	P6 -- Phase panel: DURING	Phase length in buckets
B-P6.07	ENTRY-LEGAL	P6 -- Phase panel: DURING	P6 -- Phase panel: DURING	Phase trajectory slope
J-P6.07	POST-HOC	P6 -- Phase panel: DURING	P6 -- Phase panel: DURING	Phase trajectory slope
X-P6.07	POST-HOC	P6 -- Phase panel: DURING	P6 -- Phase panel: DURING	Phase trajectory slope
B-P6.08	ENTRY-LEGAL	P6 -- Phase panel: DURING	P6 -- Phase panel: DURING	Phase net delta
J-P6.08	POST-HOC	P6 -- Phase panel: DURING	P6 -- Phase panel: DURING	Phase net delta
X-P6.08	POST-HOC	P6 -- Phase panel: DURING	P6 -- Phase panel: DURING	Phase net delta
B-P6.09	ENTRY-LEGAL	P6 -- Phase panel: DURING	P6 -- Phase panel: DURING	DURING-minus-BEFORE shift (phase transition)
J-P6.09	POST-HOC	P6 -- Phase panel: DURING	P6 -- Phase panel: DURING	DURING-minus-BEFORE shift (phase transition)
X-P6.09	POST-HOC	P6 -- Phase panel: DURING	P6 -- Phase panel: DURING	DURING-minus-BEFORE shift (phase transition)
B-P6.10	ENTRY-LEGAL	P6 -- Phase panel: DURING	P6 -- Phase panel: DURING	Phase peak bucket position
J-P6.10	POST-HOC	P6 -- Phase panel: DURING	P6 -- Phase panel: DURING	Phase peak bucket position
X-P6.10	POST-HOC	P6 -- Phase panel: DURING	P6 -- Phase panel: DURING	Phase peak bucket position
B-P7.01	ENTRY-LEGAL	P7 -- Phase panel: END	P7 -- Phase panel: END	Phase bull percentage
J-P7.01	POST-HOC	P7 -- Phase panel: END	P7 -- Phase panel: END	Phase bull percentage
X-P7.01	POST-HOC	P7 -- Phase panel: END	P7 -- Phase panel: END	Phase bull percentage
B-P7.02	ENTRY-LEGAL	P7 -- Phase panel: END	P7 -- Phase panel: END	Phase bear percentage
J-P7.02	POST-HOC	P7 -- Phase panel: END	P7 -- Phase panel: END	Phase bear percentage
X-P7.02	POST-HOC	P7 -- Phase panel: END	P7 -- Phase panel: END	Phase bear percentage
B-P7.03	ENTRY-LEGAL	P7 -- Phase panel: END	P7 -- Phase panel: END	Spread
J-P7.03	POST-HOC	P7 -- Phase panel: END	P7 -- Phase panel: END	Spread
X-P7.03	POST-HOC	P7 -- Phase panel: END	P7 -- Phase panel: END	Spread
B-P7.04	ENTRY-LEGAL	P7 -- Phase panel: END	P7 -- Phase panel: END	Phase winner
J-P7.04	POST-HOC	P7 -- Phase panel: END	P7 -- Phase panel: END	Phase winner
X-P7.04	POST-HOC	P7 -- Phase panel: END	P7 -- Phase panel: END	Phase winner
B-P7.05	ENTRY-LEGAL	P7 -- Phase panel: END	P7 -- Phase panel: END	Phase share of selection volume
J-P7.05	POST-HOC	P7 -- Phase panel: END	P7 -- Phase panel: END	Phase share of selection volume
X-P7.05	POST-HOC	P7 -- Phase panel: END	P7 -- Phase panel: END	Phase share of selection volume
B-P7.06	ENTRY-LEGAL	P7 -- Phase panel: END	P7 -- Phase panel: END	Phase length in buckets
J-P7.06	POST-HOC	P7 -- Phase panel: END	P7 -- Phase panel: END	Phase length in buckets
X-P7.06	POST-HOC	P7 -- Phase panel: END	P7 -- Phase panel: END	Phase length in buckets
B-P7.07	ENTRY-LEGAL	P7 -- Phase panel: END	P7 -- Phase panel: END	Phase trajectory slope
J-P7.07	POST-HOC	P7 -- Phase panel: END	P7 -- Phase panel: END	Phase trajectory slope
X-P7.07	POST-HOC	P7 -- Phase panel: END	P7 -- Phase panel: END	Phase trajectory slope
B-P7.08	ENTRY-LEGAL	P7 -- Phase panel: END	P7 -- Phase panel: END	Phase net delta
J-P7.08	POST-HOC	P7 -- Phase panel: END	P7 -- Phase panel: END	Phase net delta
X-P7.08	POST-HOC	P7 -- Phase panel: END	P7 -- Phase panel: END	Phase net delta
B-P7.09	ENTRY-LEGAL	P7 -- Phase panel: END	P7 -- Phase panel: END	END-minus-DURING shift (late acceleration)
J-P7.09	POST-HOC	P7 -- Phase panel: END	P7 -- Phase panel: END	END-minus-DURING shift (late acceleration)
X-P7.09	POST-HOC	P7 -- Phase panel: END	P7 -- Phase panel: END	END-minus-DURING shift (late acceleration)
B-P7.10	ENTRY-LEGAL	P7 -- Phase panel: END	P7 -- Phase panel: END	END-winner alignment with entry-bucket direction
J-P7.10	POST-HOC	P7 -- Phase panel: END	P7 -- Phase panel: END	END-winner alignment with entry-bucket direction
X-P7.10	POST-HOC	P7 -- Phase panel: END	P7 -- Phase panel: END	END-winner alignment with entry-bucket direction
B-P8L.01	ENTRY-LEGAL	P8L -- LARGE MKT panel	P8L -- LARGE MKT panel	Large BUY volume in selection
J-P8L.01	POST-HOC	P8L -- LARGE MKT panel	P8L -- LARGE MKT panel	Large BUY volume in selection
X-P8L.01	POST-HOC	P8L -- LARGE MKT panel	P8L -- LARGE MKT panel	Large BUY volume in selection
B-P8L.02	ENTRY-LEGAL	P8L -- LARGE MKT panel	P8L -- LARGE MKT panel	Large SELL volume in selection
J-P8L.02	POST-HOC	P8L -- LARGE MKT panel	P8L -- LARGE MKT panel	Large SELL volume in selection
X-P8L.02	POST-HOC	P8L -- LARGE MKT panel	P8L -- LARGE MKT panel	Large SELL volume in selection
B-P8L.03	ENTRY-LEGAL	P8L -- LARGE MKT panel	P8L -- LARGE MKT panel	Sum: total large volume
J-P8L.03	POST-HOC	P8L -- LARGE MKT panel	P8L -- LARGE MKT panel	Sum: total large volume
X-P8L.03	POST-HOC	P8L -- LARGE MKT panel	P8L -- LARGE MKT panel	Sum: total large volume
B-P8L.04	ENTRY-LEGAL	P8L -- LARGE MKT panel	P8L -- LARGE MKT panel	Large delta (buy - sell)
J-P8L.04	POST-HOC	P8L -- LARGE MKT panel	P8L -- LARGE MKT panel	Large delta (buy - sell)
X-P8L.04	POST-HOC	P8L -- LARGE MKT panel	P8L -- LARGE MKT panel	Large delta (buy - sell)
B-P8L.05	ENTRY-LEGAL	P8L -- LARGE MKT panel	P8L -- LARGE MKT panel	Large share of selection volume
J-P8L.05	POST-HOC	P8L -- LARGE MKT panel	P8L -- LARGE MKT panel	Large share of selection volume
X-P8L.05	POST-HOC	P8L -- LARGE MKT panel	P8L -- LARGE MKT panel	Large share of selection volume
B-P8L.06	ENTRY-LEGAL	P8L -- LARGE MKT panel	P8L -- LARGE MKT panel	Large trade count
J-P8L.06	POST-HOC	P8L -- LARGE MKT panel	P8L -- LARGE MKT panel	Large trade count
X-P8L.06	POST-HOC	P8L -- LARGE MKT panel	P8L -- LARGE MKT panel	Large trade count
B-P8L.07	ENTRY-LEGAL	P8L -- LARGE MKT panel	P8L -- LARGE MKT panel	Largest print class vs size_thr anchors
J-P8L.07	POST-HOC	P8L -- LARGE MKT panel	P8L -- LARGE MKT panel	Largest print class vs size_thr anchors
X-P8L.07	POST-HOC	P8L -- LARGE MKT panel	P8L -- LARGE MKT panel	Largest print class vs size_thr anchors
B-P8L.08	ENTRY-LEGAL	P8L -- LARGE MKT panel	P8L -- LARGE MKT panel	Large-activity slope across selection
J-P8L.08	POST-HOC	P8L -- LARGE MKT panel	P8L -- LARGE MKT panel	Large-activity slope across selection
X-P8L.08	POST-HOC	P8L -- LARGE MKT panel	P8L -- LARGE MKT panel	Large-activity slope across selection
B-P8L.09	ENTRY-LEGAL	P8L -- LARGE MKT panel	P8L -- LARGE MKT panel	Run-winner badge total (latest bar)
J-P8L.09	POST-HOC	P8L -- LARGE MKT panel	P8L -- LARGE MKT panel	Run-winner badge total (latest bar)
X-P8L.09	POST-HOC	P8L -- LARGE MKT panel	P8L -- LARGE MKT panel	Run-winner badge total (latest bar)
B-P8L.10	ENTRY-LEGAL	P8L -- LARGE MKT panel	P8L -- LARGE MKT panel	Threshold in force (slider or p95 auto)
J-P8L.10	POST-HOC	P8L -- LARGE MKT panel	P8L -- LARGE MKT panel	Threshold in force (slider or p95 auto)
X-P8L.10	POST-HOC	P8L -- LARGE MKT panel	P8L -- LARGE MKT panel	Threshold in force (slider or p95 auto)
B-P8L.11	ENTRY-LEGAL	P8L -- LARGE MKT panel	P8L -- LARGE MKT panel	Large bull/bear split at the entry bucket
J-P8L.11	POST-HOC	P8L -- LARGE MKT panel	P8L -- LARGE MKT panel	Large bull/bear split at the entry bucket
X-P8L.11	POST-HOC	P8L -- LARGE MKT panel	P8L -- LARGE MKT panel	Large bull/bear split at the entry bucket
B-P8S.01	ENTRY-LEGAL	P8S -- SMALL MKT panel	P8S -- SMALL MKT panel	Small BUY volume in selection
J-P8S.01	POST-HOC	P8S -- SMALL MKT panel	P8S -- SMALL MKT panel	Small BUY volume in selection
X-P8S.01	POST-HOC	P8S -- SMALL MKT panel	P8S -- SMALL MKT panel	Small BUY volume in selection
B-P8S.02	ENTRY-LEGAL	P8S -- SMALL MKT panel	P8S -- SMALL MKT panel	Small SELL volume in selection
J-P8S.02	POST-HOC	P8S -- SMALL MKT panel	P8S -- SMALL MKT panel	Small SELL volume in selection
X-P8S.02	POST-HOC	P8S -- SMALL MKT panel	P8S -- SMALL MKT panel	Small SELL volume in selection
B-P8S.03	ENTRY-LEGAL	P8S -- SMALL MKT panel	P8S -- SMALL MKT panel	Sum: total small volume
J-P8S.03	POST-HOC	P8S -- SMALL MKT panel	P8S -- SMALL MKT panel	Sum: total small volume
X-P8S.03	POST-HOC	P8S -- SMALL MKT panel	P8S -- SMALL MKT panel	Sum: total small volume
B-P8S.04	ENTRY-LEGAL	P8S -- SMALL MKT panel	P8S -- SMALL MKT panel	Small delta (buy - sell)
J-P8S.04	POST-HOC	P8S -- SMALL MKT panel	P8S -- SMALL MKT panel	Small delta (buy - sell)
X-P8S.04	POST-HOC	P8S -- SMALL MKT panel	P8S -- SMALL MKT panel	Small delta (buy - sell)
B-P8S.05	ENTRY-LEGAL	P8S -- SMALL MKT panel	P8S -- SMALL MKT panel	Small share of selection volume
J-P8S.05	POST-HOC	P8S -- SMALL MKT panel	P8S -- SMALL MKT panel	Small share of selection volume
X-P8S.05	POST-HOC	P8S -- SMALL MKT panel	P8S -- SMALL MKT panel	Small share of selection volume
B-P8S.06	ENTRY-LEGAL	P8S -- SMALL MKT panel	P8S -- SMALL MKT panel	Small trade count
J-P8S.06	POST-HOC	P8S -- SMALL MKT panel	P8S -- SMALL MKT panel	Small trade count
X-P8S.06	POST-HOC	P8S -- SMALL MKT panel	P8S -- SMALL MKT panel	Small trade count
B-P8S.07	ENTRY-LEGAL	P8S -- SMALL MKT panel	P8S -- SMALL MKT panel	Small-activity slope across selection
J-P8S.07	POST-HOC	P8S -- SMALL MKT panel	P8S -- SMALL MKT panel	Small-activity slope across selection
X-P8S.07	POST-HOC	P8S -- SMALL MKT panel	P8S -- SMALL MKT panel	Small-activity slope across selection
B-P8S.08	ENTRY-LEGAL	P8S -- SMALL MKT panel	P8S -- SMALL MKT panel	Small-crowd dominant side
J-P8S.08	POST-HOC	P8S -- SMALL MKT panel	P8S -- SMALL MKT panel	Small-crowd dominant side
X-P8S.08	POST-HOC	P8S -- SMALL MKT panel	P8S -- SMALL MKT panel	Small-crowd dominant side
B-P8S.09	ENTRY-LEGAL	P8S -- SMALL MKT panel	P8S -- SMALL MKT panel	LARGE-vs-SMALL divergence flag (opposed sides)
J-P8S.09	POST-HOC	P8S -- SMALL MKT panel	P8S -- SMALL MKT panel	LARGE-vs-SMALL divergence flag (opposed sides)
X-P8S.09	POST-HOC	P8S -- SMALL MKT panel	P8S -- SMALL MKT panel	LARGE-vs-SMALL divergence flag (opposed sides)
B-P8S.10	ENTRY-LEGAL	P8S -- SMALL MKT panel	P8S -- SMALL MKT panel	Small threshold in force (~p50)
J-P8S.10	POST-HOC	P8S -- SMALL MKT panel	P8S -- SMALL MKT panel	Small threshold in force (~p50)
X-P8S.10	POST-HOC	P8S -- SMALL MKT panel	P8S -- SMALL MKT panel	Small threshold in force (~p50)
B-P9.01	ENTRY-LEGAL	P9 -- COMPOSITE LEAN panel	P9 -- COMPOSITE LEAN panel	Bull line value (badge)
J-P9.01	POST-HOC	P9 -- COMPOSITE LEAN panel	P9 -- COMPOSITE LEAN panel	Bull line value (badge)
X-P9.01	POST-HOC	P9 -- COMPOSITE LEAN panel	P9 -- COMPOSITE LEAN panel	Bull line value (badge)
B-P9.02	ENTRY-LEGAL	P9 -- COMPOSITE LEAN panel	P9 -- COMPOSITE LEAN panel	Bear line value (badge)
J-P9.02	POST-HOC	P9 -- COMPOSITE LEAN panel	P9 -- COMPOSITE LEAN panel	Bear line value (badge)
X-P9.02	POST-HOC	P9 -- COMPOSITE LEAN panel	P9 -- COMPOSITE LEAN panel	Bear line value (badge)
B-P9.03	ENTRY-LEGAL	P9 -- COMPOSITE LEAN panel	P9 -- COMPOSITE LEAN panel	SUM line value (badge)
J-P9.03	POST-HOC	P9 -- COMPOSITE LEAN panel	P9 -- COMPOSITE LEAN panel	SUM line value (badge)
X-P9.03	POST-HOC	P9 -- COMPOSITE LEAN panel	P9 -- COMPOSITE LEAN panel	SUM line value (badge)
B-P9.04	ENTRY-LEGAL	P9 -- COMPOSITE LEAN panel	P9 -- COMPOSITE LEAN panel	Spread: bull - bear
J-P9.04	POST-HOC	P9 -- COMPOSITE LEAN panel	P9 -- COMPOSITE LEAN panel	Spread: bull - bear
X-P9.04	POST-HOC	P9 -- COMPOSITE LEAN panel	P9 -- COMPOSITE LEAN panel	Spread: bull - bear
B-P9.05	ENTRY-LEGAL	P9 -- COMPOSITE LEAN panel	P9 -- COMPOSITE LEAN panel	Sum sign (net lean direction)
J-P9.05	POST-HOC	P9 -- COMPOSITE LEAN panel	P9 -- COMPOSITE LEAN panel	Sum sign (net lean direction)
X-P9.05	POST-HOC	P9 -- COMPOSITE LEAN panel	P9 -- COMPOSITE LEAN panel	Sum sign (net lean direction)
B-P9.06	ENTRY-LEGAL	P9 -- COMPOSITE LEAN panel	P9 -- COMPOSITE LEAN panel	Sum slope over the last 5 buckets
J-P9.06	POST-HOC	P9 -- COMPOSITE LEAN panel	P9 -- COMPOSITE LEAN panel	Sum slope over the last 5 buckets
X-P9.06	POST-HOC	P9 -- COMPOSITE LEAN panel	P9 -- COMPOSITE LEAN panel	Sum slope over the last 5 buckets
B-P9.07	ENTRY-LEGAL	P9 -- COMPOSITE LEAN panel	P9 -- COMPOSITE LEAN panel	Zero-cross count in the selection
J-P9.07	POST-HOC	P9 -- COMPOSITE LEAN panel	P9 -- COMPOSITE LEAN panel	Zero-cross count in the selection
X-P9.07	POST-HOC	P9 -- COMPOSITE LEAN panel	P9 -- COMPOSITE LEAN panel	Zero-cross count in the selection
B-P9.08	ENTRY-LEGAL	P9 -- COMPOSITE LEAN panel	P9 -- COMPOSITE LEAN panel	+/-50 breach count
J-P9.08	POST-HOC	P9 -- COMPOSITE LEAN panel	P9 -- COMPOSITE LEAN panel	+/-50 breach count
X-P9.08	POST-HOC	P9 -- COMPOSITE LEAN panel	P9 -- COMPOSITE LEAN panel	+/-50 breach count
B-P9.09	ENTRY-LEGAL	P9 -- COMPOSITE LEAN panel	P9 -- COMPOSITE LEAN panel	Mean |lean| across selection (conviction)
J-P9.09	POST-HOC	P9 -- COMPOSITE LEAN panel	P9 -- COMPOSITE LEAN panel	Mean |lean| across selection (conviction)
X-P9.09	POST-HOC	P9 -- COMPOSITE LEAN panel	P9 -- COMPOSITE LEAN panel	Mean |lean| across selection (conviction)
B-P9.10	ENTRY-LEGAL	P9 -- COMPOSITE LEAN panel	P9 -- COMPOSITE LEAN panel	Entry-bucket raw lean
J-P9.10	POST-HOC	P9 -- COMPOSITE LEAN panel	P9 -- COMPOSITE LEAN panel	Entry-bucket raw lean
X-P9.10	POST-HOC	P9 -- COMPOSITE LEAN panel	P9 -- COMPOSITE LEAN panel	Entry-bucket raw lean
B-P0.01	ENTRY-LEGAL	P0 -- SMOOTHED LEAN panel	P0 -- SMOOTHED LEAN panel	Smoothed bull value
J-P0.01	POST-HOC	P0 -- SMOOTHED LEAN panel	P0 -- SMOOTHED LEAN panel	Smoothed bull value
X-P0.01	POST-HOC	P0 -- SMOOTHED LEAN panel	P0 -- SMOOTHED LEAN panel	Smoothed bull value
B-P0.02	ENTRY-LEGAL	P0 -- SMOOTHED LEAN panel	P0 -- SMOOTHED LEAN panel	Smoothed bear value
J-P0.02	POST-HOC	P0 -- SMOOTHED LEAN panel	P0 -- SMOOTHED LEAN panel	Smoothed bear value
X-P0.02	POST-HOC	P0 -- SMOOTHED LEAN panel	P0 -- SMOOTHED LEAN panel	Smoothed bear value
B-P0.03	ENTRY-LEGAL	P0 -- SMOOTHED LEAN panel	P0 -- SMOOTHED LEAN panel	Smoothed SUM value
J-P0.03	POST-HOC	P0 -- SMOOTHED LEAN panel	P0 -- SMOOTHED LEAN panel	Smoothed SUM value
X-P0.03	POST-HOC	P0 -- SMOOTHED LEAN panel	P0 -- SMOOTHED LEAN panel	Smoothed SUM value
B-P0.04	ENTRY-LEGAL	P0 -- SMOOTHED LEAN panel	P0 -- SMOOTHED LEAN panel	Spread
J-P0.04	POST-HOC	P0 -- SMOOTHED LEAN panel	P0 -- SMOOTHED LEAN panel	Spread
X-P0.04	POST-HOC	P0 -- SMOOTHED LEAN panel	P0 -- SMOOTHED LEAN panel	Spread
B-P0.05	ENTRY-LEGAL	P0 -- SMOOTHED LEAN panel	P0 -- SMOOTHED LEAN panel	Locked-region end value
J-P0.05	POST-HOC	P0 -- SMOOTHED LEAN panel	P0 -- SMOOTHED LEAN panel	Locked-region end value
X-P0.05	POST-HOC	P0 -- SMOOTHED LEAN panel	P0 -- SMOOTHED LEAN panel	Locked-region end value
B-P0.06	ENTRY-LEGAL	P0 -- SMOOTHED LEAN panel	P0 -- SMOOTHED LEAN panel	Settling-tail delta (current - locked)
J-P0.06	POST-HOC	P0 -- SMOOTHED LEAN panel	P0 -- SMOOTHED LEAN panel	Settling-tail delta (current - locked)
X-P0.06	POST-HOC	P0 -- SMOOTHED LEAN panel	P0 -- SMOOTHED LEAN panel	Settling-tail delta (current - locked)
B-P0.07	ENTRY-LEGAL	P0 -- SMOOTHED LEAN panel	P0 -- SMOOTHED LEAN panel	Last confirmed cross level (+50 / 0 / -50)
J-P0.07	POST-HOC	P0 -- SMOOTHED LEAN panel	P0 -- SMOOTHED LEAN panel	Last confirmed cross level (+50 / 0 / -50)
X-P0.07	POST-HOC	P0 -- SMOOTHED LEAN panel	P0 -- SMOOTHED LEAN panel	Last confirmed cross level (+50 / 0 / -50)
B-P0.08	ENTRY-LEGAL	P0 -- SMOOTHED LEAN panel	P0 -- SMOOTHED LEAN panel	Side of the last confirmed cross
J-P0.08	POST-HOC	P0 -- SMOOTHED LEAN panel	P0 -- SMOOTHED LEAN panel	Side of the last confirmed cross
X-P0.08	POST-HOC	P0 -- SMOOTHED LEAN panel	P0 -- SMOOTHED LEAN panel	Side of the last confirmed cross
B-P0.09	ENTRY-LEGAL	P0 -- SMOOTHED LEAN panel	P0 -- SMOOTHED LEAN panel	Buckets since the last confirmed cross
J-P0.09	POST-HOC	P0 -- SMOOTHED LEAN panel	P0 -- SMOOTHED LEAN panel	Buckets since the last confirmed cross
X-P0.09	POST-HOC	P0 -- SMOOTHED LEAN panel	P0 -- SMOOTHED LEAN panel	Buckets since the last confirmed cross
B-P0.10	ENTRY-LEGAL	P0 -- SMOOTHED LEAN panel	P0 -- SMOOTHED LEAN panel	Cross-marker count in the selection
J-P0.10	POST-HOC	P0 -- SMOOTHED LEAN panel	P0 -- SMOOTHED LEAN panel	Cross-marker count in the selection
X-P0.10	POST-HOC	P0 -- SMOOTHED LEAN panel	P0 -- SMOOTHED LEAN panel	Cross-marker count in the selection
B-P0.11	ENTRY-LEGAL	P0 -- SMOOTHED LEAN panel	P0 -- SMOOTHED LEAN panel	Twin-coherence flag (sign agrees with P9)
J-P0.11	POST-HOC	P0 -- SMOOTHED LEAN panel	P0 -- SMOOTHED LEAN panel	Twin-coherence flag (sign agrees with P9)
X-P0.11	POST-HOC	P0 -- SMOOTHED LEAN panel	P0 -- SMOOTHED LEAN panel	Twin-coherence flag (sign agrees with P9)
B-S.01	ENTRY-LEGAL	S -- Selection stats box	S -- Selection stats box	Selection bucket count
J-S.01	POST-HOC	S -- Selection stats box	S -- Selection stats box	Selection bucket count
X-S.01	POST-HOC	S -- Selection stats box	S -- Selection stats box	Selection bucket count
B-S.02	ENTRY-LEGAL	S -- Selection stats box	S -- Selection stats box	Selection wall-clock duration
J-S.02	POST-HOC	S -- Selection stats box	S -- Selection stats box	Selection wall-clock duration
X-S.02	POST-HOC	S -- Selection stats box	S -- Selection stats box	Selection wall-clock duration
B-S.03	ENTRY-LEGAL	S -- Selection stats box	S -- Selection stats box	Total volume
J-S.03	POST-HOC	S -- Selection stats box	S -- Selection stats box	Total volume
X-S.03	POST-HOC	S -- Selection stats box	S -- Selection stats box	Total volume
B-S.04	ENTRY-LEGAL	S -- Selection stats box	S -- Selection stats box	Sell | Buy split
J-S.04	POST-HOC	S -- Selection stats box	S -- Selection stats box	Sell | Buy split
X-S.04	POST-HOC	S -- Selection stats box	S -- Selection stats box	Sell | Buy split
B-S.05	ENTRY-LEGAL	S -- Selection stats box	S -- Selection stats box	Net delta + delta percentage
J-S.05	POST-HOC	S -- Selection stats box	S -- Selection stats box	Net delta + delta percentage
X-S.05	POST-HOC	S -- Selection stats box	S -- Selection stats box	Net delta + delta percentage
B-S.06	ENTRY-LEGAL	S -- Selection stats box	S -- Selection stats box	Net dOI
J-S.06	POST-HOC	S -- Selection stats box	S -- Selection stats box	Net dOI
X-S.06	POST-HOC	S -- Selection stats box	S -- Selection stats box	Net dOI
B-S.07	ENTRY-LEGAL	S -- Selection stats box	S -- Selection stats box	Sum OpL
J-S.07	POST-HOC	S -- Selection stats box	S -- Selection stats box	Sum OpL
X-S.07	POST-HOC	S -- Selection stats box	S -- Selection stats box	Sum OpL
B-S.08	ENTRY-LEGAL	S -- Selection stats box	S -- Selection stats box	Sum OpS
J-S.08	POST-HOC	S -- Selection stats box	S -- Selection stats box	Sum OpS
X-S.08	POST-HOC	S -- Selection stats box	S -- Selection stats box	Sum OpS
B-S.09	ENTRY-LEGAL	S -- Selection stats box	S -- Selection stats box	Sum ClL
J-S.09	POST-HOC	S -- Selection stats box	S -- Selection stats box	Sum ClL
X-S.09	POST-HOC	S -- Selection stats box	S -- Selection stats box	Sum ClL
B-S.10	ENTRY-LEGAL	S -- Selection stats box	S -- Selection stats box	Sum ClS
J-S.10	POST-HOC	S -- Selection stats box	S -- Selection stats box	Sum ClS
X-S.10	POST-HOC	S -- Selection stats box	S -- Selection stats box	Sum ClS
B-S.11	ENTRY-LEGAL	S -- Selection stats box	S -- Selection stats box	Aggregate B-E/R multiple
J-S.11	POST-HOC	S -- Selection stats box	S -- Selection stats box	Aggregate B-E/R multiple
X-S.11	POST-HOC	S -- Selection stats box	S -- Selection stats box	Aggregate B-E/R multiple
B-S.12	ENTRY-LEGAL	S -- Selection stats box	S -- Selection stats box	Aggregate S-E/R multiple
J-S.12	POST-HOC	S -- Selection stats box	S -- Selection stats box	Aggregate S-E/R multiple
X-S.12	POST-HOC	S -- Selection stats box	S -- Selection stats box	Aggregate S-E/R multiple
B-S.13	ENTRY-LEGAL	S -- Selection stats box	S -- Selection stats box	Average VEL + Speed multiple
J-S.13	POST-HOC	S -- Selection stats box	S -- Selection stats box	Average VEL + Speed multiple
X-S.13	POST-HOC	S -- Selection stats box	S -- Selection stats box	Average VEL + Speed multiple
B-S.14	ENTRY-LEGAL	S -- Selection stats box	S -- Selection stats box	Selection range + net price change %
J-S.14	POST-HOC	S -- Selection stats box	S -- Selection stats box	Selection range + net price change %
X-S.14	POST-HOC	S -- Selection stats box	S -- Selection stats box	Selection range + net price change %
C.01	ENTRY-LEGAL	C -- Last-15 pre-entry context	C -- Last-15 pre-entry context	Direction over the 15: net UP or DOWN
C.02	ENTRY-LEGAL	C -- Last-15 pre-entry context	C -- Last-15 pre-entry context	Net % change over the 15
C.03	ENTRY-LEGAL	C -- Last-15 pre-entry context	C -- Last-15 pre-entry context	Linear-fit slope + R-squared (trendiness)
C.04	ENTRY-LEGAL	C -- Last-15 pre-entry context	C -- Last-15 pre-entry context	Path class: trend / range / V-shape
C.05	ENTRY-LEGAL	C -- Last-15 pre-entry context	C -- Last-15 pre-entry context	Max drawup and drawdown within the 15
C.06	ENTRY-LEGAL	C -- Last-15 pre-entry context	C -- Last-15 pre-entry context	Realized volatility of the 15
C.07	ENTRY-LEGAL	C -- Last-15 pre-entry context	C -- Last-15 pre-entry context	Higher-highs / lower-lows counts
C.08	ENTRY-LEGAL	C -- Last-15 pre-entry context	C -- Last-15 pre-entry context	Dominant 12-state verdict over the 15
C.09	ENTRY-LEGAL	C -- Last-15 pre-entry context	C -- Last-15 pre-entry context	Cumulative delta over the 15
C.10	ENTRY-LEGAL	C -- Last-15 pre-entry context	C -- Last-15 pre-entry context	Cumulative dOI over the 15
C.11	ENTRY-LEGAL	C -- Last-15 pre-entry context	C -- Last-15 pre-entry context	Compression share (buckets under 0.6 ATR)
